depth;potential.temperature;salinity
1423;2.9591;34.59
1423;2.938;34.592
1423;2.9453;34.5922
1423;3.0092;34.5929
1423;2.9519;34.5947
1423.3;3.114;34.5865
1423.3;2.9839;34.5886
1423.3;2.9377;34.5887
1423.3;2.9588;34.5902
1423.3;2.9375;34.592
1423.3;2.9453;34.592
1423.3;3.0089;34.5928
1423.3;2.952;34.5945
1423.5;3.1137;34.5865
1423.5;2.9839;34.5886
1423.5;2.9371;34.5888
1423.5;2.9582;34.59
1423.5;2.9369;34.5921
1423.5;2.9455;34.5921
1423.5;3.0085;34.5927
1423.5;2.952;34.5945
1423.8;3.1138;34.5864
1423.8;2.9832;34.5886
1423.8;2.9369;34.5888
1423.8;2.9575;34.5903
1423.8;2.9368;34.5922
1423.8;2.9455;34.5923
1423.8;3.0084;34.5926
1423.8;2.9518;34.594
1424;3.1138;34.5864
1424;2.9825;34.5887
1424;2.937;34.5888
1424;2.9567;34.5902
1424;2.9366;34.5921
1424;2.9454;34.5921
1424;3.0082;34.5926
1424;2.9497;34.594
1424.3;3.1134;34.5865
1424.3;2.9821;34.5885
1424.3;2.9369;34.5888
1424.3;2.9558;34.5902
1424.3;2.9363;34.592
1424.3;2.9452;34.5921
1424.3;3.0079;34.5924
1424.3;2.948;34.5946
1424.5;3.1132;34.5866
1424.5;2.9371;34.5886
1424.5;2.9818;34.5888
1424.5;2.9556;34.5902
1424.5;2.936;34.592
1424.5;2.945;34.5921
1424.5;3.0073;34.5926
1424.5;2.9474;34.5947
1424.8;3.1131;34.5864
1424.8;2.9813;34.5886
1424.8;2.9369;34.5888
1424.8;2.9554;34.5901
1424.8;2.936;34.592
1424.8;2.945;34.5922
1424.8;3.0066;34.5926
1424.8;2.9468;34.5948
1425;3.1135;34.5865
1425;2.9369;34.5887
1425;2.9809;34.589
1425;2.955;34.5903
1425;2.936;34.5921
1425;2.9451;34.5921
1425;3.006;34.5928
1425;2.9476;34.5947
1425.3;3.1137;34.5862
1425.3;2.9369;34.5885
1425.3;2.9807;34.5889
1425.3;2.9544;34.5905
1425.3;2.9361;34.5921
1425.3;2.9451;34.5921
1425.3;3.0055;34.5928
1425.3;2.951;34.5945
1425.5;3.1132;34.5865
1425.5;2.9802;34.5888
1425.5;2.9369;34.5889
1425.5;2.9539;34.5904
1425.5;2.9362;34.592
1425.5;2.945;34.5921
1425.5;3.0049;34.5928
1425.5;2.9483;34.5942
1425.8;3.1131;34.5863
1425.8;2.937;34.5886
1425.8;2.9799;34.5887
1425.8;2.9538;34.5903
1425.8;2.9364;34.592
1425.8;2.9449;34.5921
1425.8;3.0044;34.5929
1425.8;2.9469;34.5947
1426;3.1132;34.5864
1426;2.9371;34.5887
1426;2.9796;34.5889
1426;2.9538;34.5904
1426;2.9365;34.592
1426;2.945;34.5923
1426;3.0038;34.5928
1426;2.9468;34.5946
1426.3;3.1134;34.5864
1426.3;2.9367;34.5886
1426.3;2.9788;34.5887
1426.3;2.9531;34.5903
1426.3;2.9366;34.5921
1426.3;2.945;34.5921
1426.3;3.003;34.593
1426.3;2.9468;34.5948
1426.5;3.1134;34.5865
1426.5;2.9361;34.5887
1426.5;2.9782;34.5888
1426.5;2.9519;34.5903
1426.5;2.9366;34.5919
1426.5;2.9451;34.5919
1426.5;3.0025;34.593
1426.5;2.9467;34.5948
1426.8;3.1133;34.5865
1426.8;2.9359;34.5888
1426.8;2.9778;34.5889
1426.8;2.9513;34.5905
1426.8;2.9366;34.592
1426.8;2.9451;34.5922
1426.8;3.0022;34.5927
1426.8;2.9464;34.5947
1427;3.113;34.5866
1427;2.9354;34.5888
1427;2.9772;34.5889
1427;2.9502;34.5907
1427;2.9453;34.5918
1427;2.9366;34.592
1427;3.0019;34.593
1427;2.9464;34.5948
1427.3;3.1129;34.5865
1427.3;2.9765;34.5889
1427.3;2.9349;34.589
1427.3;2.9497;34.5908
1427.3;2.9366;34.592
1427.3;2.9453;34.5921
1427.3;3.0017;34.5929
1427.3;2.9464;34.5948
1427.5;3.1126;34.5864
1427.5;2.976;34.5889
1427.5;2.9346;34.589
1427.5;2.9495;34.5907
1427.5;2.9369;34.592
1427.5;2.9455;34.5921
1427.5;3.0014;34.5929
1427.5;2.9464;34.5946
1427.8;3.1122;34.5865
1427.8;2.934;34.5889
1427.8;2.9752;34.5891
1427.8;2.9496;34.5906
1427.8;2.937;34.5919
1427.8;2.9455;34.5919
1427.8;3.0004;34.5929
1427.8;2.9464;34.5949
1428;3.1122;34.5865
1428;2.9748;34.5891
1428;2.9337;34.5892
1428;2.9495;34.5905
1428;2.937;34.5919
1428;2.9455;34.5921
1428;2.9999;34.5929
1428;2.9461;34.5947
1428.3;3.112;34.5867
1428.3;2.9337;34.5889
1428.3;2.9746;34.5891
1428.3;2.9496;34.5907
1428.3;2.9369;34.5918
1428.3;2.9453;34.592
1428.3;2.9996;34.5929
1428.3;2.946;34.5949
1428.5;3.1121;34.5865
1428.5;2.9334;34.5891
1428.5;2.9745;34.5891
1428.5;2.9495;34.5906
1428.5;2.9453;34.592
1428.5;2.9368;34.5921
1428.5;2.9993;34.5928
1428.5;2.946;34.5948
1428.8;3.1122;34.5865
1428.8;2.9745;34.5891
1428.8;2.933;34.5892
1428.8;2.9492;34.5907
1428.8;2.9453;34.5919
1428.8;2.9368;34.592
1428.8;2.9985;34.593
1428.8;2.9459;34.5947
1429;3.1122;34.5865
1429;2.9329;34.589
1429;2.9739;34.5891
1429;2.9489;34.5904
1429;2.9368;34.5918
1429;2.9453;34.5922
1429;2.9977;34.5928
1429;2.9458;34.5947
1429.3;3.1118;34.5865
1429.3;2.9329;34.5891
1429.3;2.973;34.5892
1429.3;2.9447;34.5904
1429.3;2.935;34.592
1429.3;2.9452;34.5921
1429.3;2.9976;34.5931
1429.3;2.9456;34.5948
1429.5;3.1107;34.5864
1429.5;2.9323;34.589
1429.5;2.9723;34.5894
1429.5;2.939;34.591
1429.5;2.9348;34.5919
1429.5;2.9451;34.5919
1429.5;2.9974;34.5927
1429.5;2.9454;34.5948
1429.8;3.1102;34.5867
1429.8;2.9318;34.5889
1429.8;2.971;34.5891
1429.8;2.9364;34.5916
1429.8;2.9346;34.5919
1429.8;2.9449;34.5921
1429.8;2.9974;34.5928
1429.8;2.9453;34.5949
1430;3.11;34.5868
1430;2.9307;34.5889
1430;2.9697;34.5895
1430;2.9349;34.5916
1430;2.9347;34.5919
1430;2.9435;34.5922
1430;2.9957;34.5929
1430;2.9449;34.5949
1430.3;3.1098;34.5866
1430.3;2.9298;34.589
1430.3;2.9694;34.5895
1430.3;2.9337;34.5916
1430.3;2.9343;34.5921
1430.3;2.9424;34.5923
1430.3;2.9944;34.5931
1430.3;2.9447;34.5947
1430.5;3.1093;34.5868
1430.5;2.9294;34.5892
1430.5;2.9693;34.5894
1430.5;2.9322;34.5917
1430.5;2.9332;34.592
1430.5;2.942;34.5924
1430.5;2.994;34.5928
1430.5;2.9445;34.5947
1430.8;3.1088;34.5866
1430.8;2.9292;34.589
1430.8;2.9691;34.5893
1430.8;2.9311;34.5918
1430.8;2.9326;34.592
1430.8;2.9417;34.5925
1430.8;2.9939;34.593
1430.8;2.9434;34.5947
1431;3.1085;34.587
1431;2.9288;34.589
1431;2.9679;34.5893
1431;2.9304;34.5918
1431;2.9321;34.592
1431;2.9414;34.5923
1431;2.9938;34.5929
1431;2.941;34.5949
1431.3;3.1084;34.5867
1431.3;2.9282;34.5891
1431.3;2.9675;34.5893
1431.3;2.9295;34.5916
1431.3;2.9305;34.592
1431.3;2.9389;34.5922
1431.3;2.9936;34.5931
1431.3;2.94;34.5951
1431.5;3.1079;34.5867
1431.5;2.9274;34.5892
1431.5;2.9673;34.5895
1431.5;2.9282;34.5919
1431.5;2.9288;34.5921
1431.5;2.938;34.5927
1431.5;2.9934;34.5931
1431.5;2.9394;34.5951
1431.8;3.1073;34.5867
1431.8;2.9261;34.5892
1431.8;2.9673;34.5894
1431.8;2.9274;34.5917
1431.8;2.9274;34.5925
1431.8;2.9377;34.5927
1431.8;2.9933;34.5931
1431.8;2.9386;34.5952
1432;3.1069;34.5867
1432;2.9254;34.5894
1432;2.9674;34.5894
1432;2.9234;34.5918
1432;2.9378;34.5924
1432;2.9264;34.5925
1432;2.9931;34.5931
1432;2.9373;34.5952
1432.3;3.1064;34.5871
1432.3;2.9251;34.5893
1432.3;2.9667;34.5893
1432.3;2.921;34.5923
1432.3;2.9255;34.5925
1432.3;2.9382;34.5927
1432.3;2.9927;34.5932
1432.3;2.9366;34.5952
1432.5;3.106;34.5867
1432.5;2.9245;34.5895
1432.5;2.9656;34.5896
1432.5;2.9207;34.5925
1432.5;2.9384;34.5926
1432.5;2.9247;34.5927
1432.5;2.9923;34.5931
1432.5;2.936;34.5952
1432.8;3.1057;34.587
1432.8;2.9243;34.5895
1432.8;2.9654;34.5895
1432.8;2.9202;34.5923
1432.8;2.9242;34.5925
1432.8;2.9391;34.5926
1432.8;2.9916;34.5932
1432.8;2.9359;34.5953
1433;3.1056;34.5869
1433;2.9241;34.5896
1433;2.9649;34.5897
1433;2.939;34.5924
1433;2.9199;34.5924
1433;2.9236;34.5927
1433;2.9912;34.5931
1433;2.9351;34.5952
1433.3;3.1052;34.5867
1433.3;2.9238;34.5895
1433.3;2.9645;34.5896
1433.3;2.9197;34.5923
1433.3;2.9375;34.5925
1433.3;2.9231;34.5927
1433.3;2.9907;34.5933
1433.3;2.9346;34.5955
1433.5;3.1045;34.5868
1433.5;2.9237;34.5893
1433.5;2.9641;34.5896
1433.5;2.9193;34.5924
1433.5;2.9375;34.5926
1433.5;2.9232;34.5927
1433.5;2.9902;34.5932
1433.5;2.9345;34.5955
1433.8;3.1032;34.587
1433.8;2.9235;34.5893
1433.8;2.9639;34.5896
1433.8;2.9191;34.5923
1433.8;2.9375;34.5925
1433.8;2.923;34.5927
1433.8;2.9895;34.5933
1433.8;2.9343;34.5953
1434;3.101;34.5868
1434;2.9234;34.5894
1434;2.9637;34.5897
1434;2.9185;34.5923
1434;2.9226;34.5926
1434;2.9373;34.5926
1434;2.9885;34.5932
1434;2.934;34.5955
1434.3;3.0998;34.587
1434.3;2.9233;34.5895
1434.3;2.9634;34.5895
1434.3;2.9179;34.5923
1434.3;2.9367;34.5924
1434.3;2.9223;34.5926
1434.3;2.9878;34.5933
1434.3;2.9338;34.5955
1434.5;3.0987;34.5873
1434.5;2.9226;34.5895
1434.5;2.9629;34.5895
1434.5;2.9167;34.5924
1434.5;2.9361;34.5926
1434.5;2.9219;34.5927
1434.5;2.9875;34.5936
1434.5;2.9334;34.5953
1434.8;3.096;34.5868
1434.8;2.9225;34.5894
1434.8;2.9626;34.5896
1434.8;2.9138;34.5923
1434.8;2.9356;34.5925
1434.8;2.9218;34.5928
1434.8;2.9871;34.5934
1434.8;2.9332;34.5955
1435;3.0922;34.5875
1435;2.9226;34.5895
1435;2.9625;34.5897
1435;2.9345;34.5925
1435;2.9217;34.5926
1435;2.9113;34.5927
1435;2.9867;34.5933
1435;2.933;34.5955
1435.3;3.0914;34.588
1435.3;2.9226;34.5895
1435.3;2.9624;34.5896
1435.3;2.9216;34.5927
1435.3;2.9092;34.5928
1435.3;2.9329;34.593
1435.3;2.9863;34.5935
1435.3;2.933;34.5956
1435.5;3.0911;34.5879
1435.5;2.9225;34.5893
1435.5;2.9623;34.5896
1435.5;2.9309;34.5929
1435.5;2.9216;34.593
1435.5;2.9072;34.593
1435.5;2.9857;34.5933
1435.5;2.9329;34.5955
1435.8;3.0907;34.5879
1435.8;2.9225;34.5897
1435.8;2.9624;34.5897
1435.8;2.9216;34.5927
1435.8;2.9059;34.593
1435.8;2.9298;34.5932
1435.8;2.9853;34.5935
1435.8;2.9327;34.5954
1436;3.0908;34.5878
1436;2.9228;34.5894
1436;2.9623;34.5897
1436;2.9216;34.5928
1436;2.9054;34.593
1436;2.9284;34.5931
1436;2.985;34.5932
1436;2.9321;34.5955
1436.3;3.0908;34.5878
1436.3;2.9228;34.5894
1436.3;2.9623;34.5895
1436.3;2.9217;34.5926
1436.3;2.9049;34.5929
1436.3;2.9265;34.5933
1436.3;2.9845;34.5935
1436.3;2.9318;34.5954
1436.5;3.09;34.5877
1436.5;2.9226;34.5895
1436.5;2.9621;34.5898
1436.5;2.9219;34.5926
1436.5;2.9038;34.5929
1436.5;2.9246;34.5933
1436.5;2.9841;34.5934
1436.5;2.9318;34.5954
1436.8;3.0893;34.5879
1436.8;2.9619;34.5895
1436.8;2.9224;34.5896
1436.8;2.922;34.5924
1436.8;2.9034;34.5931
1436.8;2.9238;34.5934
1436.8;2.9838;34.5935
1436.8;2.9317;34.5954
1437;3.0883;34.5876
1437;2.9225;34.5894
1437;2.9614;34.5897
1437;2.9216;34.5925
1437;2.9031;34.5931
1437;2.9835;34.5935
1437;2.9236;34.5938
1437;2.9319;34.5954
1437.3;3.0881;34.5877
1437.3;2.9222;34.5894
1437.3;2.9606;34.5896
1437.3;2.9215;34.5925
1437.3;2.9027;34.5931
1437.3;2.9829;34.5934
1437.3;2.9229;34.5935
1437.3;2.9318;34.5954
1437.5;3.0869;34.5874
1437.5;2.9219;34.5895
1437.5;2.9599;34.5899
1437.5;2.9214;34.5925
1437.5;2.9023;34.593
1437.5;2.9819;34.5934
1437.5;2.9221;34.5935
1437.5;2.9317;34.5954
1437.8;3.0843;34.5879
1437.8;2.9217;34.5894
1437.8;2.9596;34.59
1437.8;2.9214;34.5926
1437.8;2.9022;34.5932
1437.8;2.9809;34.5934
1437.8;2.9216;34.5938
1437.8;2.9314;34.5955
1438;3.0843;34.5882
1438;2.9213;34.5894
1438;2.9596;34.5898
1438;2.9214;34.5925
1438;2.9019;34.593
1438;2.9799;34.5937
1438;2.9212;34.5938
1438;2.9313;34.5955
1438.3;3.0842;34.5878
1438.3;2.9204;34.5897
1438.3;2.9591;34.5898
1438.3;2.9213;34.5927
1438.3;2.9017;34.5932
1438.3;2.9207;34.5936
1438.3;2.9796;34.5938
1438.3;2.9311;34.5958
1438.5;3.0839;34.588
1438.5;2.9197;34.5896
1438.5;2.9581;34.59
1438.5;2.9213;34.5924
1438.5;2.9014;34.5929
1438.5;2.9202;34.5937
1438.5;2.9783;34.5938
1438.5;2.9313;34.5955
1438.8;3.0839;34.588
1438.8;2.9193;34.5898
1438.8;2.9575;34.59
1438.8;2.9211;34.5926
1438.8;2.9013;34.593
1438.8;2.9199;34.5936
1438.8;2.9769;34.5939
1438.8;2.9313;34.5955
1439;3.083;34.5881
1439;2.9187;34.5896
1439;2.9574;34.59
1439;2.9211;34.5927
1439;2.901;34.593
1439;2.9193;34.5935
1439;2.9766;34.594
1439;2.9311;34.5955
1439.3;3.0829;34.5881
1439.3;2.9183;34.5896
1439.3;2.9574;34.5899
1439.3;2.9211;34.5927
1439.3;2.9004;34.593
1439.3;2.9753;34.5937
1439.3;2.919;34.5937
1439.3;2.9311;34.5954
1439.5;3.0829;34.5882
1439.5;2.9178;34.5896
1439.5;2.9575;34.5898
1439.5;2.9208;34.5928
1439.5;2.8998;34.5931
1439.5;2.9189;34.5937
1439.5;2.9737;34.594
1439.5;2.931;34.5956
1439.8;3.0832;34.5879
1439.8;2.9167;34.5895
1439.8;2.9573;34.5898
1439.8;2.9201;34.5926
1439.8;2.8996;34.5932
1439.8;2.9188;34.5936
1439.8;2.9723;34.5941
1439.8;2.931;34.5954
1440;3.0826;34.588
1440;2.9162;34.5897
1440;2.9566;34.5898
1440;2.9197;34.5927
1440;2.8994;34.5932
1440;2.9186;34.5937
1440;2.9701;34.5941
1440;2.9307;34.5956
1440.3;3.0814;34.5881
1440.3;2.9159;34.5897
1440.3;2.9559;34.5898
1440.3;2.9197;34.5928
1440.3;2.899;34.5932
1440.3;2.9184;34.5936
1440.3;2.969;34.5943
1440.3;2.9305;34.5955
1440.5;3.0805;34.5882
1440.5;2.9154;34.5898
1440.5;2.9553;34.5899
1440.5;2.9197;34.5926
1440.5;2.8983;34.5932
1440.5;2.9178;34.5938
1440.5;2.9687;34.5944
1440.5;2.9307;34.5956
1440.8;3.0802;34.5882
1440.8;2.9149;34.5898
1440.8;2.9539;34.5901
1440.8;2.9195;34.5929
1440.8;2.8977;34.5932
1440.8;2.9172;34.5937
1440.8;2.9685;34.5944
1440.8;2.9308;34.5954
1441;3.0803;34.5882
1441;2.9127;34.5899
1441;2.9537;34.59
1441;2.9193;34.5927
1441;2.897;34.5931
1441;2.9165;34.5934
1441;2.9683;34.5943
1441;2.9306;34.5955
1441.3;3.0799;34.5881
1441.3;2.9122;34.5899
1441.3;2.9535;34.59
1441.3;2.9184;34.5927
1441.3;2.8959;34.5931
1441.3;2.9158;34.5939
1441.3;2.9681;34.5943
1441.3;2.9309;34.5955
1441.5;3.0793;34.5881
1441.5;2.912;34.5898
1441.5;2.9533;34.59
1441.5;2.9181;34.5926
1441.5;2.8959;34.5931
1441.5;2.9149;34.5937
1441.5;2.9679;34.5943
1441.5;2.9308;34.5955
1441.8;3.0792;34.5882
1441.8;2.9114;34.59
1441.8;2.9529;34.59
1441.8;2.9181;34.5928
1441.8;2.8954;34.5932
1441.8;2.9141;34.5939
1441.8;2.9679;34.5943
1441.8;2.9306;34.5955
1442;3.0787;34.5881
1442;2.9112;34.59
1442;2.9525;34.5902
1442;2.918;34.5927
1442;2.895;34.5933
1442;2.9136;34.594
1442;2.9677;34.5942
1442;2.9305;34.5955
1442.3;3.0779;34.5881
1442.3;2.9111;34.59
1442.3;2.9521;34.5901
1442.3;2.9181;34.5927
1442.3;2.8949;34.593
1442.3;2.9129;34.5942
1442.3;2.9674;34.5943
1442.3;2.9304;34.5956
1442.5;3.0778;34.5884
1442.5;2.9109;34.5901
1442.5;2.9515;34.5901
1442.5;2.918;34.5926
1442.5;2.8948;34.5932
1442.5;2.9125;34.5939
1442.5;2.9672;34.5945
1442.5;2.9302;34.5955
1442.8;3.0778;34.5883
1442.8;2.9108;34.5901
1442.8;2.9508;34.5902
1442.8;2.9178;34.5926
1442.8;2.8948;34.5932
1442.8;2.9121;34.594
1442.8;2.9672;34.5942
1442.8;2.9302;34.5954
1443;3.0777;34.5883
1443;2.9107;34.59
1443;2.9501;34.5902
1443;2.9179;34.5928
1443;2.8947;34.5932
1443;2.9673;34.594
1443;2.9112;34.594
1443;2.9302;34.5957
1443.3;3.0777;34.5884
1443.3;2.9107;34.5899
1443.3;2.9493;34.5904
1443.3;2.9178;34.5926
1443.3;2.8946;34.5933
1443.3;2.9093;34.5942
1443.3;2.9673;34.5943
1443.3;2.9302;34.5956
1443.5;3.0775;34.5883
1443.5;2.9105;34.5901
1443.5;2.9484;34.5904
1443.5;2.9178;34.5927
1443.5;2.8946;34.5933
1443.5;2.9668;34.5943
1443.5;2.9081;34.5943
1443.5;2.9302;34.5955
1443.8;3.0771;34.5882
1443.8;2.9107;34.5899
1443.8;2.9478;34.5903
1443.8;2.9178;34.5926
1443.8;2.8941;34.5933
1443.8;2.9663;34.5941
1443.8;2.9062;34.5943
1443.8;2.9302;34.5955
1444;3.0767;34.5883
1444;2.9105;34.59
1444;2.9475;34.5906
1444;2.9176;34.5928
1444;2.8946;34.5932
1444;2.9663;34.5942
1444;2.905;34.5947
1444;2.9301;34.5955
1444.3;3.0767;34.5884
1444.3;2.9096;34.59
1444.3;2.9474;34.5905
1444.3;2.9172;34.5926
1444.3;2.8937;34.5932
1444.3;2.9663;34.5942
1444.3;2.9047;34.5944
1444.3;2.9301;34.5953
1444.5;3.0759;34.588
1444.5;2.909;34.5902
1444.5;2.9472;34.5905
1444.5;2.917;34.5927
1444.5;2.8933;34.5932
1444.5;2.9664;34.5939
1444.5;2.9045;34.5946
1444.5;2.9301;34.5955
1444.8;3.075;34.5885
1444.8;2.9079;34.5901
1444.8;2.9469;34.5905
1444.8;2.917;34.5928
1444.8;2.8929;34.5933
1444.8;2.9665;34.594
1444.8;2.9036;34.5945
1444.8;2.9301;34.5954
1445;3.0748;34.5885
1445;2.9064;34.5903
1445;2.9468;34.5903
1445;2.9168;34.5928
1445;2.8922;34.5933
1445;2.9665;34.594
1445;2.9028;34.5948
1445;2.9298;34.5954
1445.3;3.0747;34.5885
1445.3;2.9467;34.5904
1445.3;2.9051;34.5906
1445.3;2.9166;34.5927
1445.3;2.8919;34.5935
1445.3;2.9655;34.5941
1445.3;2.9024;34.5946
1445.3;2.9295;34.5954
1445.5;3.0743;34.5885
1445.5;2.9054;34.5903
1445.5;2.9466;34.5904
1445.5;2.9167;34.5927
1445.5;2.8917;34.5934
1445.5;2.9647;34.5942
1445.5;2.902;34.5948
1445.5;2.9292;34.5955
1445.8;3.0737;34.5885
1445.8;2.9056;34.5903
1445.8;2.9465;34.5904
1445.8;2.9165;34.5928
1445.8;2.8912;34.5932
1445.8;2.9646;34.5943
1445.8;2.9021;34.5945
1445.8;2.9291;34.5956
1446;3.0723;34.5882
1446;2.9053;34.5902
1446;2.9465;34.5903
1446;2.9164;34.5929
1446;2.8901;34.5933
1446;2.9644;34.5942
1446;2.9022;34.5944
1446;2.9292;34.5954
1446.3;3.0702;34.5886
1446.3;2.9044;34.5904
1446.3;2.9464;34.5904
1446.3;2.9162;34.5928
1446.3;2.8893;34.5935
1446.3;2.9641;34.5941
1446.3;2.9023;34.5946
1446.3;2.9294;34.5954
1446.5;3.0692;34.5885
1446.5;2.9035;34.5902
1446.5;2.9465;34.5902
1446.5;2.9157;34.5927
1446.5;2.8891;34.5935
1446.5;2.964;34.5942
1446.5;2.902;34.5945
1446.5;2.9295;34.5954
1446.8;3.0686;34.5888
1446.8;2.9464;34.5903
1446.8;2.9033;34.5904
1446.8;2.9156;34.5927
1446.8;2.889;34.5935
1446.8;2.9636;34.5941
1446.8;2.9019;34.5945
1446.8;2.9291;34.5954
1447;3.0685;34.5888
1447;2.9029;34.5904
1447;2.9464;34.5904
1447;2.9153;34.5927
1447;2.8893;34.5933
1447;2.9635;34.5941
1447;2.9019;34.5945
1447;2.929;34.5956
1447.3;3.0678;34.5888
1447.3;2.9027;34.5902
1447.3;2.9464;34.5904
1447.3;2.9147;34.593
1447.3;2.8886;34.5934
1447.3;2.9634;34.5942
1447.3;2.9012;34.5945
1447.3;2.929;34.5956
1447.5;3.0674;34.589
1447.5;2.9464;34.5904
1447.5;2.9021;34.5905
1447.5;2.9144;34.5929
1447.5;2.8885;34.5935
1447.5;2.963;34.5941
1447.5;2.9012;34.5945
1447.5;2.929;34.5956
1447.8;3.0673;34.589
1447.8;2.9016;34.5905
1447.8;2.9464;34.5905
1447.8;2.9138;34.5928
1447.8;2.8882;34.5934
1447.8;2.9625;34.5941
1447.8;2.9013;34.5946
1447.8;2.9286;34.5955
1448;3.0673;34.5891
1448;2.9006;34.5903
1448;2.9462;34.5905
1448;2.9136;34.5929
1448;2.8879;34.5934
1448;2.9624;34.5942
1448;2.9009;34.5946
1448;2.928;34.5956
1448.3;3.0673;34.5888
1448.3;2.9;34.5904
1448.3;2.9461;34.5904
1448.3;2.9131;34.593
1448.3;2.887;34.5934
1448.3;2.9625;34.5942
1448.3;2.9008;34.5943
1448.3;2.9277;34.5957
1448.5;3.067;34.589
1448.5;2.9457;34.5903
1448.5;2.8995;34.5906
1448.5;2.913;34.5929
1448.5;2.8806;34.5936
1448.5;2.9625;34.594
1448.5;2.9006;34.5945
1448.5;2.9273;34.5957
1448.8;3.0666;34.5887
1448.8;2.9451;34.5905
1448.8;2.8995;34.5907
1448.8;2.913;34.593
1448.8;2.9625;34.5943
1448.8;2.9006;34.5946
1448.8;2.8735;34.5947
1448.8;2.9271;34.5959
1449;3.066;34.5889
1449;2.8994;34.5904
1449;2.9451;34.5905
1449;2.9126;34.5929
1449;2.9625;34.5942
1449;2.8731;34.5944
1449;2.9007;34.5945
1449;2.9267;34.5957
1449.3;3.0657;34.589
1449.3;2.8992;34.5906
1449.3;2.9449;34.5906
1449.3;2.9125;34.593
1449.3;2.9624;34.5942
1449.3;2.9006;34.5944
1449.3;2.8716;34.5946
1449.3;2.9264;34.5957
1449.5;3.0655;34.5888
1449.5;2.9447;34.5904
1449.5;2.8991;34.5905
1449.5;2.9123;34.5929
1449.5;2.9623;34.594
1449.5;2.8707;34.5944
1449.5;2.9006;34.5946
1449.5;2.9258;34.5957
1449.8;3.0652;34.5889
1449.8;2.8989;34.5905
1449.8;2.944;34.5905
1449.8;2.9121;34.5931
1449.8;2.9622;34.5942
1449.8;2.9007;34.5944
1449.8;2.8698;34.5949
1449.8;2.9254;34.5957
1450;3.0649;34.5889
1450;2.9433;34.5904
1450;2.8984;34.5905
1450;2.9119;34.5928
1450;2.9621;34.5944
1450;2.9002;34.5947
1450;2.8694;34.5947
1450;2.9253;34.5958
1450.3;3.0648;34.5889
1450.3;2.898;34.5905
1450.3;2.9431;34.5905
1450.3;2.9116;34.5931
1450.3;2.9621;34.5944
1450.3;2.8998;34.5946
1450.3;2.869;34.5949
1450.3;2.9256;34.5957
1450.5;3.0647;34.5887
1450.5;2.8977;34.5906
1450.5;2.9428;34.5906
1450.5;2.9113;34.5928
1450.5;2.9619;34.594
1450.5;2.8995;34.5943
1450.5;2.8689;34.5948
1450.5;2.9255;34.5957
1450.8;3.0642;34.5887
1450.8;2.9421;34.5905
1450.8;2.8977;34.5906
1450.8;2.911;34.5929
1450.8;2.9618;34.5942
1450.8;2.8995;34.5946
1450.8;2.8678;34.5949
1450.8;2.9255;34.5958
1451;3.064;34.5889
1451;2.9416;34.5906
1451;2.8977;34.5908
1451;2.9106;34.593
1451;2.9618;34.5943
1451;2.8992;34.5945
1451;2.8672;34.5948
1451;2.9252;34.5955
1451.3;3.0635;34.5889
1451.3;2.9411;34.5905
1451.3;2.8977;34.5907
1451.3;2.9105;34.5928
1451.3;2.9618;34.5943
1451.3;2.8983;34.5944
1451.3;2.867;34.5948
1451.3;2.9243;34.5956
1451.5;3.0628;34.589
1451.5;2.8977;34.5904
1451.5;2.9401;34.5906
1451.5;2.9102;34.5928
1451.5;2.9618;34.5942
1451.5;2.8981;34.5946
1451.5;2.8652;34.595
1451.5;2.9238;34.5958
1451.8;3.0619;34.5889
1451.8;2.8977;34.5905
1451.8;2.939;34.5906
1451.8;2.9097;34.593
1451.8;2.9618;34.5941
1451.8;2.8977;34.5946
1451.8;2.8649;34.5949
1451.8;2.9237;34.596
1452;3.0596;34.5891
1452;2.8972;34.5905
1452;2.9369;34.5911
1452;2.909;34.5932
1452;2.9618;34.5943
1452;2.8975;34.5945
1452;2.8654;34.5949
1452;2.9234;34.596
1452.3;3.0585;34.5892
1452.3;2.8971;34.5907
1452.3;2.9366;34.5908
1452.3;2.9086;34.5931
1452.3;2.9617;34.5942
1452.3;2.897;34.5945
1452.3;2.8662;34.5947
1452.3;2.9231;34.5958
1452.5;3.0572;34.5894
1452.5;2.8966;34.5907
1452.5;2.9359;34.591
1452.5;2.9085;34.5928
1452.5;2.9616;34.5942
1452.5;2.8954;34.5947
1452.5;2.8661;34.5947
1452.5;2.9227;34.596
1452.8;3.0566;34.5893
1452.8;2.8963;34.5906
1452.8;2.9337;34.5911
1452.8;2.9076;34.593
1452.8;2.9614;34.5943
1452.8;2.8654;34.5945
1452.8;2.8949;34.5949
1452.8;2.9225;34.596
1453;3.0557;34.5896
1453;2.8958;34.5905
1453;2.9328;34.5913
1453;2.9075;34.5932
1453;2.9614;34.5941
1453;2.8948;34.5948
1453;2.8643;34.5948
1453;2.9225;34.5959
1453.3;3.0545;34.5894
1453.3;2.8941;34.5907
1453.3;2.9328;34.5911
1453.3;2.9073;34.5932
1453.3;2.9613;34.5943
1453.3;2.8638;34.5947
1453.3;2.8949;34.5949
1453.3;2.9225;34.5958
1453.5;3.0533;34.5895
1453.5;2.8937;34.5908
1453.5;2.9325;34.5911
1453.5;2.9069;34.5928
1453.5;2.9613;34.5942
